codigo_comunidad,comunidad,name,year,precio,IPC,edad_media,mano_obra,precio_Acero,precio_Aluminio,precio_Cemento,precio_Ceramica,precio_Cobre,precio_Energía,precio_Ligantes,precio_Madera,num_hipotecas,num_inmigracion
4,islas-baleares,Islas Baleares,2004-10-01,1862.0,76.153,39.02691971611858,329.56,1013.9,773.5,1371.3,1257.5,863.1,2031.4,1325.5,1531.9,10370,123422
19,melilla,"Melilla, capital",2019-01-03,1704.051361207693,95.13089935890953,35.50232321067084,401.74333419896453,1179.2524663998772,802.6309215935507,1627.755554143787,1456.6006477764201,2059.286258719714,3333.176761714189,4879.395684613754,1857.0698851286643,-137,-19047
13,comunidad-madrid,Comunidad de Madrid,2021-10-01,2634.0,102.201,43.657563436938176,422.91,1605.6,1061.0,1684.4,1591.8,3091.6,4425.6,6813.0,2048.9,23244,734958
14,region-murcia,Región de Murcia,2017-03-30,994.9363726206365,96.20475745927104,40.640652122478286,397.58712575956935,1085.2828671792995,792.9674545216849,1604.0375483676055,1440.0855165910264,2063.7795742583703,3048.177670215612,4385.325447098472,1848.1808985668092,142,109649
17,la-rioja,La Rioja,2009-12-27,1609.5663024717771,85.76674327521187,42.764660302113235,365.71507766788454,935.5549490147162,767.2213206003436,1615.2833488406516,1435.8258848911398,1820.2601365280923,2674.2293012513014,3952.9885387508407,1723.8682316137483,3203,33210
11,extremadura,Extremadura,2017-10-01,799.0,95.687,44.78002485411714,399.18,1138.7,781.4,1611.2,1448.1,2308.2,3082.6,4488.7,1853.5,1431,21291
7,castilla-leon,Castilla y León,2019-07-03,1058.1716086485567,96.83233981043422,49.22626723014952,404.71689941291527,1146.454115697519,792.0386716302814,1651.940611149152,1474.1504567058362,2094.5556006583465,3371.903270318686,5489.794257906991,1884.6016712618064,4845,85821
17,la-rioja,La Rioja,2009-10-07,1642.2478192300425,86.95762526096225,42.528782401749744,366.81707637254505,954.9463555425117,689.3210539922238,1634.4353832957381,1445.7619007447017,1496.5863396937025,2483.3440796151826,3599.6226538912624,1735.6305219733815,3749,45372
14,region-murcia,Región de Murcia,2007-07-01,1725.470850083661,84.01785063762868,38.0213019395502,351.9167269354188,1137.1296051794973,865.7149838290851,1684.9872739613386,1465.666507096234,2045.550747627096,2588.271333871834,3002.5491780226325,1690.3189237425654,16137,122156
1,andalucia,Andalucía,2014-01-01,1201.0,93.492,40.73464419263237,390.83,1058.4,679.4,1627.9,1421.3,2127.9,3348.5,5211.2,1770.0,13277,463791
18,ceuta,La Rioja,2020-10-03,1860.6554771805913,97.98263950088825,38.51086619952674,400.6871219328714,1064.712729014255,753.4759234392237,1662.3246211561013,1528.1681539069596,2112.559311993518,2903.244212714844,5148.371596378675,1909.968260029153,383,-1696
7,castilla-leon,Castilla y León,2012-09-30,1261.3535596733493,94.55705501816395,46.786998940894605,393.2402696855558,1123.3874494575778,751.3488319712196,1642.9086334075942,1422.404491234473,2399.9342316854654,3642.1600192296532,6076.605986199119,1750.556915615133,4462,123130
15,comunidad-foral-navarra,Comunidad Foral de Navarra,2011-03-31,1894.7804806926913,91.18285765022182,42.34624878188043,382.4475015352899,1191.406016819191,811.066866548649,1553.0585066007195,1431.0578769537242,2415.1694387595157,3433.8556374024133,5440.753942830835,1744.7624752308438,3280,45873
4,islas-baleares,Islas Baleares,2017-01-01,1970.2485080824947,94.65018836275203,41.43966403730005,397.28858215165883,1059.8394389569373,751.4851763039233,1636.2115698625385,1441.454797798327,2076.0338029847135,3236.308991050192,4477.538287662921,1850.3897427367283,4201,126457
1,andalucia,Andalucía,2004-06-29,1297.6829015990063,76.0227547954783,37.92782412208964,324.34950682762053,923.6711612247176,761.8075601816354,1381.4184853371544,1251.3501912388795,878.7569303445221,1903.8691629317625,1375.7099299375584,1528.5970519228422,76339,274348
3,principado-asturias,Principado de Asturias,2016-01-02,1273.8002422202276,92.23555018922437,48.58995628682628,384.61338752493583,898.5496700486502,721.7656765369719,1635.9911472937792,1461.1354135491129,1688.3312694123465,2512.2424471336335,2824.9302682522607,1824.739604509396,-873,45081
16,pais-vasco,País Vasco,2011-01-01,2941.0,87.862,44.14848108933569,374.96,1112.1,841.4,1544.7,1428.0,2473.7,3071.5,4617.3,1734.8,10999,102990
7,castilla-leon,Castilla y León,2016-04-01,996.0,92.103,48.00030625800138,388.77,932.5,712.8,1641.6,1436.0,1732.7,2521.1,2818.5,1838.6,4429,96127
14,region-murcia,Región de Murcia,2021-01-10,1009.3558504242225,98.33820687877571,41.306782216299084,407.49993762964806,1184.012158292848,772.1494780849126,1671.0068868555438,1521.586927773641,2413.586394899606,3223.709826222593,5091.598491035573,1908.7345958025924,5056,117400
9,catalunya,Cataluña,2017-10-11,1754.1532867192225,95.06038102885496,43.51724564839075,400.2204377079283,1134.8752635570343,774.8429560588025,1609.781939870148,1451.0550960289688,2335.333632352965,3067.626477283307,4488.802444717615,1852.0763895703171,15220,611793
12,galicia,Galicia,2019-12-28,1069.559581198236,96.30484712668296,48.67477007856696,403.6772251951037,1092.9459290157931,783.3943366782548,1651.4986988369792,1480.3246350323748,2066.8638776083953,3433.5843847353535,4734.296153845357,1897.5407475466336,3815,90932
9,catalunya,Cataluña,2011-06-29,2265.7946077988354,88.2663676637018,41.743443704403795,378.4205115781225,1217.4985081111738,790.6032660863468,1566.091862471657,1428.6374500894074,2430.323769950556,3370.096946771095,5375.615100397432,1745.3293449216087,21237,716445
7,castilla-leon,Castilla y León,2009-07-03,1508.155654096663,85.16369329447203,45.31726622483711,363.49477298118256,956.5029792962291,643.1386115052414,1631.9570105513928,1459.5094607518747,1334.1863802928342,2516.597168322902,3283.2405881416234,1733.3142941136232,15545,140145
4,islas-baleares,Islas Baleares,2007-07-06,2658.456649186651,83.30459999673218,39.24328214102858,352.12827862909944,1139.7289325210875,867.1212416515874,1703.372232280672,1474.5063601873658,2067.9624284420843,2573.99316735115,2953.2447792136713,1671.5857616642677,9546,176180
19,melilla,"Melilla, capital",2003-12-30,1024.4703245828966,74.63764448971024,34.10931498272202,323.32489828006265,739.5075773491171,711.7065746018192,1348.2682360053727,1226.68951035785,693.9860410103933,1799.6164203729377,1226.7544313574103,1516.850374582194,577,9255
12,melilla,Galicia,2016-06-20,1052.5669654541575,92.71326048395399,47.77046647087713,388.8513468506108,1009.8472517324639,717.7116205652749,1649.5061185624497,1441.1466658735153,1793.9899239840283,2780.9566107834366,3519.459157220421,1837.2194795416037,3795,54724
16,pais-vasco,País Vasco,2013-09-29,2409.050553152601,93.57696729544539,44.993362015574945,393.14571263549004,1066.2726619645498,691.5413916614949,1672.7410446165695,1440.3593154784114,2133.278104059348,3447.338027074816,5508.433153537283,1759.2095087200016,3878,89969
2,aragon,Aragón,2006-07-10,1765.7099338846472,81.11770583999694,43.61678303130795,345.47115125131205,1064.8028572362339,891.0751286839771,1566.2347277741242,1380.8530475780758,2157.843975260685,2586.4192622945543,2602.268309160869,1604.0295413605888,11186,65546
1,aragon,Aragón,2014-01-03,1151.8246787227736,93.56780472983382,44.86401360666045,389.9501243811836,1057.0414317981417,682.2133194042474,1627.1027034738472,1417.300374692952,2137.8148390575593,3363.069828884917,5160.606095375073,1766.326029902449,1726,107188
13,comunidad-madrid,Comunidad de Madrid,2022-01-02,2711.4837900984253,104.10259861013401,44.04913812286991,427.591192777047,1698.3267480808242,1120.3850106163966,1818.7548719403817,1852.2383405663581,3137.6490706557606,4699.543695022119,6790.634195525797,2108.6881407575493,27265,733166
4,islas-baleares,Islas Baleares,2014-04-01,1938.0,93.614,40.826312607428704,394.39,1052.5,683.7,1611.2,1433.7,1947.2,3293.7,5214.9,1778.2,2226,154107
3,principado-asturias,Principado de Asturias,2013-12-28,1425.7741012075044,93.74270049288384,47.78579666857241,390.0902834940881,1066.0812244523047,683.2527792843438,1628.6905646737634,1419.7687108813175,2150.045715402967,3380.275369382926,5083.278532972461,1762.3405070872257,2786,45612
4,islas-baleares,Islas Baleares,2003-04-01,1529.0,73.458,38.9088244635504,317.54,730.7,728.3,1343.7,1227.2,527.6,1940.9,1525.7,1507.2,9664,106012
4,islas-baleares,Islas Baleares,2007-01-05,2466.6650169743093,80.93555116076618,39.228039919734506,343.66479679646807,1088.7371692403703,881.1798735156302,1619.679789274786,1425.684714167753,1522.5537739242418,2277.7890191163197,1997.3911533321834,1625.682973030905,14913,148387
2,aragon,Aragón,2015-09-25,1099.9689378345338,93.84120841167616,45.22564253414683,391.6264638742405,963.6369917904852,742.6641983443816,1633.8196604807606,1456.4650668063473,1916.8302256038994,2861.738688653262,3316.512104022632,1814.3214752046995,3369,94069
14,region-murcia,Región de Murcia,2018-07-06,977.0457707250082,96.21965991156152,40.62242168783119,399.35986307083454,1175.4221689199476,844.9731140630637,1624.7825071290736,1456.5625578218596,2095.54430167312,3453.8965184202584,5477.834565174232,1864.3346876193991,2952,105037
5,islas-baleares,Islas Baleares,2008-12-24,2641.8819654901436,85.29783566893077,39.32256270507759,366.13507178012554,1098.7246061490684,626.2446967640263,1710.002608438398,1461.8050426158356,840.5679668050747,2183.376400129103,2034.8460336725623,1738.7959136622437,6475,167040
11,extremadura,Extremadura,2007-10-07,1060.1481660933318,85.77788292110188,41.82649780174983,357.57290085163885,1102.914527562431,792.5263835204709,1676.069736555796,1488.3922954981253,1983.8478319901183,2671.1175623487006,3178.7003996947287,1705.6027759903352,7029,47185
12,galicia,Galicia,2014-07-01,1094.730013339567,93.05300885135003,46.89618967534048,391.93549526354195,1043.104860894769,722.8527901329436,1608.1934400458956,1440.341067364933,2121.2256487969366,3434.4657169761317,5219.208145240048,1784.4179618779224,3900,73850
9,catalunya,Cataluña,2009-09-27,2508.58321977548,84.64026172636531,40.92245719309042,366.790789908735,952.8190947162476,694.825685374376,1633.6807877098693,1447.1133286108895,1527.5280202461145,2529.637687493309,3522.962296152998,1704.1438334132263,30895,728442
4,islas-baleares,Islas Baleares,2019-01-01,2217.6789119860346,96.28956579668869,41.75428235660396,404.5503709306793,1181.3830222398476,803.8232743008199,1632.2698336541441,1463.2309212563073,2034.0327523723429,3305.77532833656,4913.426847202867,1867.6798527851029,4079,160875
15,comunidad-foral-navarra,Comunidad Foral de Navarra,2002-12-26,1223.1638457598622,72.7351230197838,41.59185701964128,311.9034709446604,712.9430123050872,722.0442927599669,1357.0569299462481,1231.2915872685498,505.8352383159071,1954.4638290446892,1518.8547439787942,1514.9970022844636,2648,33818
17,la-rioja,La Rioja,2019-06-24,911.0525005751247,97.12677089858535,45.648368614261884,405.1727204436149,1145.005960249153,797.1927998725283,1649.0876272542725,1477.0793169655249,2036.3334290868104,3351.299063928086,5430.73800368468,1882.1866233798864,1910,15505
2,aragon,Aragón,2014-06-30,1138.806748170436,94.03055862026586,44.96932963023168,388.9866714676478,1046.8542277439617,714.4783383092285,1597.2832714330302,1447.7480180368552,2040.1230971667562,3470.8731144156395,5322.0536425021555,1781.914664423548,3508,110787
15,comunidad-foral-navarra,Comunidad Foral de Navarra,2017-10-06,1105.1394129892374,94.27027564340034,43.386638608369886,398.9129565289677,1147.2290615885775,778.75874222135,1607.7542687140865,1450.7414893206542,2344.592447182423,3108.041682435377,4522.56501314754,1858.4359271114577,1364,12517
3,principado-asturias,Principado de Asturias,2020-06-30,1296.3448129824835,96.77206328464098,49.96841712614,402.7849657944771,1039.5075644438214,736.1136136336388,1648.4003973111828,1514.070373696172,2096.209770316756,2937.2059057326455,4553.846448762317,1901.5819287448753,2346,30981
11,extremadura,Extremadura,2016-01-05,802.5756830870139,92.01719360650773,44.2443185732915,386.1928432667939,912.3902672462472,720.3646629446372,1634.0514873337668,1450.0142390770102,1661.6551124129103,2508.116057482645,2885.398749844892,1823.562133227234,2239,35218
17,la-rioja,La Rioja,2019-01-06,897.7953141481534,96.15584295651983,45.688262459021914,400.04314431779386,1191.827537833762,810.7673838086538,1637.1438758335082,1457.2076504547945,2043.4000068798885,3283.3704797786554,4979.26814858084,1868.054059133234,1031,20597
18,ceuta,"Ceuta, capital",2012-09-30,1926.012663651004,97.47041762960446,35.964154482395045,395.1748056962022,1108.3409599528795,746.6977369099959,1649.6497578451174,1423.4470741355162,2340.3502617101353,3656.3750455290538,6023.4283875805095,1747.2268312697852,588,8139
4,islas-baleares,Islas Baleares,2007-03-30,2540.2001163281498,81.97391069490152,39.21756521199428,352.494817787012,1152.7694589491643,894.1250725347219,1693.9803526169235,1462.013940691913,1985.3377278242926,2362.5931027649203,2373.645376238963,1684.7003876792633,16185,147970
12,galicia,Galicia,2021-01-05,1111.2430861544908,96.91244280040686,49.19923276065211,407.83400970856354,1195.0881349813585,778.7929235502555,1667.5276406941305,1527.3646159629816,2395.4202444209445,3248.5195181166614,5031.633700239147,1908.438618400643,4091,93561
11,extremadura,Extremadura,2010-09-28,1032.8407787913495,89.58368649512677,42.69337005264299,372.6486226657226,1064.0240302629966,782.4431631454032,1547.051595811522,1426.2910917216266,2080.5291240161073,2862.9846558109384,4300.835220479975,1716.5855597640639,3150,20287
11,extremadura,Extremadura,2007-03-30,1038.460585346971,84.21658839904896,41.487932435586934,352.8826052966481,1147.7098903404853,889.0372855778138,1696.3863305919465,1468.5528053942055,2033.0183703324337,2449.442318664069,2454.7358151861713,1671.171980278134,8484,31573
1,andalucia,Andalucía,2021-10-01,1364.0,102.589,43.13567531409318,422.91,1605.6,1061.0,1684.4,1591.8,3091.6,4425.6,6813.0,2048.9,27863,482288
1,andalucia,Andalucía,2005-04-04,1510.25107623303,78.96756514733904,38.498265114960034,334.64719049435814,970.9845873084372,793.659843687278,1434.6070704162628,1283.2351764409534,932.4869601710155,2215.347740781006,1656.622309251825,1539.4598546456195,96364,323768
1,andalucia,Andalucía,2007-09-26,1966.4818856768336,85.09263432147984,39.224117027767775,357.3000148978482,1102.9616668999042,798.923297338499,1676.4139664833704,1481.865908111215,1995.5935708448842,2667.5870981043895,3041.600656548593,1711.337625380024,78809,454023
9,catalunya,Cataluña,2014-04-01,1527.0,93.509,42.559936901480015,394.39,1052.5,683.7,1611.2,1433.7,1947.2,3293.7,5214.9,1778.2,10606,630158
7,castilla-leon,Castilla y León,2012-01-02,1341.5939768536934,90.67084294964734,46.32662803996087,377.2341100770039,1168.0412521096146,802.764620836839,1611.2367732369394,1428.3730413344733,2321.801222247899,3654.3607074307224,5984.951627319366,1764.501526158988,6831,151251
3,principado-asturias,Principado de Asturias,2014-03-30,1341.0305406745213,95.38395001775393,47.97879264104925,394.25123252181294,1052.431303498996,679.6768693649253,1607.7087194558144,1436.0186807343355,1970.7983387894426,3346.416957417927,5208.812938846673,1785.1653970764482,1642,23768
12,galicia,Galicia,2006-12-28,1399.3814106718726,80.40900013397713,44.73901684576377,346.3216928998488,1077.9449925411134,877.4615116948252,1638.7501077900774,1435.1454269810888,1540.6317749310392,2235.96062835558,2000.4149923875984,1644.3544611080501,16207,74257
15,comunidad-foral-navarra,Comunidad Foral de Navarra,2004-10-03,1454.997640676021,77.61451207652442,41.59254029548716,329.8926390951838,1017.5081812945269,781.852122194509,1377.2054753850516,1255.2213189949111,851.3594044632757,2001.8738195676076,1333.7320588403247,1521.3262678305096,4083,31323
4,islas-baleares,Islas Baleares,2015-06-30,1952.4381256815757,94.90559104791924,41.365788276650875,393.0512674720467,1001.3195717420242,773.0625473399549,1634.5420839706,1451.0730923663853,2008.401093652645,3159.093727461948,4310.519991958938,1811.3940743594578,4555,155785
13,comunidad-madrid,Comunidad de Madrid,2005-10-03,2770.0714498671177,78.88182209239935,39.89392600922427,341.0353086904747,977.6159775337396,786.4812017859135,1438.8791139094255,1301.231287149038,1163.0248199760704,2564.820482874435,2436.852867550796,1561.2410596995915,50477,655029
7,castilla-leon,Castilla y León,2005-04-01,1238.0,77.492,44.83902414949159,334.6,977.7,787.5,1433.1,1284.9,925.3,2188.0,1702.3,1555.6,17364,78924
11,extremadura,Extremadura,2006-04-01,937.0,82.262,41.33035832432161,345.24,1016.0,895.2,1563.2,1360.4,1838.3,2587.8,2608.7,1586.0,6739,16316
2,aragon,Aragón,2004-07-04,1245.8111212099268,74.94547654083824,43.21405305670633,326.02415033128324,933.9039675015451,755.8653894242791,1378.7226919220902,1236.2682175845237,861.9331098620038,1944.0895864332597,1385.4438960561963,1537.3722976491772,7006,45467
4,islas-baleares,Islas Baleares,2016-04-01,1995.0,92.604,41.34451044079523,388.77,932.5,712.8,1641.6,1436.0,1732.7,2521.1,2818.5,1838.6,4027,142147
2,aragon,Aragón,2012-03-27,1465.2959263315527,93.20965366913286,44.19193720626095,387.9770584353064,1155.8959978106498,798.6195170504466,1597.461669065701,1423.1385076825172,2291.1786235919426,3631.3628471009233,6303.235084378718,1749.611133277796,3561,135225
2,aragon,Comunidad Foral de Navarra,2003-01-03,1050.1990617914385,72.29577478128337,43.25119031926967,313.147439587961,736.7973478698796,723.999034655044,1341.5069202131874,1224.479216070682,609.2533049893564,2019.120113862445,1385.4225067390569,1503.0464108893427,8324,55424
4,islas-baleares,Islas Baleares,2016-01-03,2006.676919065382,91.98731794274327,41.04511905841492,383.58129026686896,915.2094570034628,721.9532798935179,1637.2460648562428,1450.4933560457218,1654.560605027697,2529.830366770627,2812.7308407435735,1812.1044103567172,2111,131012
14,region-murcia,Cantabria,2006-01-01,1504.4192107311944,80.12433391471173,37.677473142954426,339.70486376791587,980.342772618985,874.3722935127007,1475.6905942588612,1332.6712242018848,1401.2899450869882,2543.933003855627,2340.910892770429,1585.7478061020452,21360,109927
3,principado-asturias,Principado de Asturias,2007-12-31,1722.20427137943,85.53536138204512,46.19471990714459,359.0871117494165,1085.3317490617678,773.0957023942589,1678.3502224766787,1494.5635744735985,1655.4413994717247,2949.0568957741,3111.986346942463,1719.581210080574,5592,25282
10,comunitat-valenciana,Comunitat Valenciana,2014-10-02,1032.3252668922357,93.46424674793532,42.96216250615076,394.2285902956568,1043.8899303102207,774.3590979629563,1639.8486152646385,1457.6537046493909,2165.1289653418976,3409.9007778095797,5146.371634514496,1782.9456071755933,9915,549255
12,extremadura,Extremadura,2008-12-25,1043.5979696776867,86.81851637019878,42.35043991493743,360.9026370433914,1114.7771538327365,635.0485487183005,1716.3596828953087,1460.4819506700092,844.8394708303887,2179.989805371462,2072.1876316352123,1747.204964139519,5258,15732
12,galicia,Galicia,2009-12-30,1405.3476877784624,86.25643928297946,45.099764737750675,366.28374389640453,941.0806683488211,774.1742050022691,1605.0071794010437,1432.5095622389183,1803.8927764735322,2709.7491456772195,3887.2633326442656,1723.1661121606687,14349,94219
2,aragon,"Ceuta, capital",2004-06-25,1285.6025670126278,75.0729136396249,43.31300284435099,322.7159427750158,920.8085895040701,756.3339114427165,1369.7245659980279,1247.5254367639247,820.4538351735471,1857.04531652611,1408.478779236515,1536.8685818742053,9699,74273
14,region-murcia,Región de Murcia,2015-01-01,1086.0,92.863,40.06872555177166,386.46,1019.3,791.9,1653.6,1453.9,2021.0,2929.3,4096.5,1788.2,2574,115872
19,melilla,"Melilla, capital",2006-12-28,1500.1734577643565,84.39539491318634,34.23891660384549,347.5311188662822,1081.2587016821597,886.5818600749022,1640.0396990712736,1429.0156599295744,1520.2962761899553,2254.062059978766,1998.7101926746557,1619.3400821460014,218,5137
9,catalunya,Cataluña,2013-12-25,1537.004311533373,92.52759826923538,42.7925033086107,389.6492009011395,1060.9786066183788,678.5226600968006,1620.736998179493,1415.2582337515018,2119.289301397441,3302.720037964716,5378.49598029599,1771.9452064945774,9904,628089
3,principado-asturias,Principado de Asturias,2006-01-06,1506.8330044584125,79.82519163008502,45.70670260170425,339.1915008297316,993.3220734172652,869.8652795634869,1466.5109247208281,1334.17166797519,1352.709350008888,2524.094125863422,2277.7718563028525,1566.8825139065043,6742,29884
14,region-murcia,Región de Murcia,2010-04-01,1566.9268408154912,88.92243404635614,38.24889998803166,371.4997724210401,1042.6725820214729,817.7764554006943,1591.441596814241,1433.1226784438647,2068.1477589990386,2860.8280061605365,4512.047572665529,1718.207901410488,7251,134734
16,pais-vasco,País Vasco,2021-03-31,2226.321150777764,99.27580488212936,46.99396927347483,411.3108959379483,1271.8125352992959,815.9549202150954,1658.419620001476,1525.7773240955662,2882.950238616803,3536.9831561730075,5705.231536667031,1940.0137106029042,5990,116160
18,ceuta,"Ceuta, capital",2021-04-06,1823.4998097124608,99.89219965291772,38.51058716139782,411.5137039452056,1289.2310755049225,823.1370072556863,1657.3360093626625,1520.3340885435794,2860.994064957275,3434.375634003248,5612.588419770135,1929.6175332809044,1284,528
11,melilla,Extremadura,2007-04-04,1064.6969137172302,84.00984106718798,41.55191068423939,353.9648793386164,1153.6786955101713,893.8485638895083,1690.5358159019186,1465.9584399137177,2054.8481598575772,2410.1695359173395,2546.240849247012,1674.8912734800258,7258,11988
2,aragon,Aragón,2020-03-25,1136.3264555627848,95.87651297770228,45.99903008649454,404.05212262553596,1070.7015340778742,755.2570447911169,1660.3005536297119,1499.62745472521,1851.1656458590635,2712.2792682977583,4379.618289422957,1888.5402579676181,1173,122573
6,cantabria,Cantabria,2015-10-02,1300.839662052926,93.60051001361923,45.571988373915914,392.3609316213077,939.0537264230838,736.438589392605,1635.7266348376752,1453.130692623638,1906.0679059297051,2837.100381088674,3337.7393370622976,1819.280296157219,811,24768
17,la-rioja,La Rioja,2014-06-30,1119.5561132263563,94.05743190379874,44.28861732959936,387.95413858594645,1048.7697472818525,731.3995109518314,1610.283184738206,1445.5863781193284,2086.083558009268,3457.283760995936,5324.393946126701,1779.6365940004296,-434,39327
18,melilla,La Rioja,2013-07-02,1730.5756168656856,93.92039952913555,34.641932614279824,391.39277871730826,1063.0741192129613,701.2984281636026,1680.898581568728,1419.7393544923334,2101.3220526851906,3509.1519447141895,5458.318909398453,1754.4678161386091,-677,-1361
13,comunidad-madrid,Comunidad de Madrid,2020-01-03,2567.777253345294,97.09588102726188,43.16833489386513,404.43197688408407,1089.7876840389297,773.8064615259846,1646.3133589130166,1494.3457649873162,2044.5776983068238,3443.205307939388,4622.0797530454465,1890.2999823891284,29777,734199
12,galicia,Galicia,2016-03-29,1118.7563105450963,92.50164869482354,47.360854845254806,387.5498422440133,929.5201966783277,711.7054328456592,1647.4484753920578,1435.2450225622872,1728.8999547936728,2557.250511783283,2830.9806853405225,1836.0520668020051,3762,82163
7,castilla-leon,Castilla y León,2012-07-04,1258.170354625417,92.50143567863084,46.504227944857305,389.23828080565727,1146.7197901090797,757.9864416005003,1638.023479528828,1427.8579440029332,2274.2597420582033,3504.2674533269437,5648.7700621919175,1754.890338075083,6480,138046
1,andalucia,Andalucía,2018-07-07,1227.0462698331507,96.4835344221633,42.28188354912331,401.6848225026377,1178.7728720004109,839.1291949680799,1631.576021693442,1460.1251289720226,2072.0191454937567,3466.7039815686353,5582.357605619845,1856.5839117071794,22664,404193
3,principado-asturias,Principado de Asturias,2010-01-01,1557.2895091996277,86.86240804646644,46.79523134134378,364.51346525634176,933.7634700707351,772.319448676592,1613.0534336255078,1435.7262734595226,1856.8615834659195,2693.480526026186,3984.2457943364698,1732.8530641292257,6188,36624
2,aragon,Aragón,2014-10-01,1131.0,94.557,44.91494341830812,393.99,1047.0,772.9,1633.4,1455.0,2121.1,3400.9,5163.1,1781.7,2063,97112
19,extremadura,Principado de Asturias,2007-06-25,1580.4224927794844,84.55954493611385,34.584721553333175,351.6400622598808,1130.4368279298928,869.1468910854144,1705.5295092260158,1481.9602239916755,2049.517221434314,2577.3548185498857,2901.0484381601004,1686.202517835711,459,-3714
18,ceuta,"Ceuta, capital",2013-03-26,1921.851016609533,96.0617160757023,35.991531804110025,394.6223056963057,1080.931062547099,723.8618562301648,1669.467509883707,1412.4612487746633,2254.2812406499424,3462.1379554041,5569.629901964808,1751.8982621306202,-528,13636
10,comunitat-valenciana,Comunitat Valenciana,2010-04-06,1615.6020153581237,88.0270750968524,41.21276346643122,370.2486706950087,1052.3216012887126,821.1084034382797,1600.5555205587987,1426.9916194078944,2034.7429992198079,2934.0937877832457,4485.404691032972,1728.584196603804,27900,726920
2,aragon,Aragón,2008-10-02,1890.2734396471285,87.89228196277757,43.360587246645025,368.98719827313596,1335.8234100969044,767.3548703641061,1698.4928989235864,1468.4279433537115,1273.09879515441,2940.048509030528,3252.531842565956,1735.7584521831045,8020,111304
3,principado-asturias,Principado de Asturias,2006-06-20,1580.2087128778035,81.82477285945117,45.301094062752,347.7598981603289,1062.4617231602176,884.7553125623388,1568.1394008352036,1378.4425465418951,2149.931060570711,2563.1297688156956,2449.411848246128,1601.026746882444,6929,29702
15,comunidad-foral-navarra,Comunidad Foral de Navarra,2017-10-01,1142.0,94.95,44.03347091049744,399.18,1138.7,781.4,1611.2,1448.1,2308.2,3082.6,4488.7,1853.5,1102,37641
1,andalucia,Andalucía,2011-04-03,1600.488578851649,91.92426676066783,39.865959044915385,385.2680290966487,1192.3615987021049,809.1205564764359,1555.3951529001822,1427.1205987180062,2431.03366511351,3396.953680271791,5408.157897520994,1745.7093618935883,30205,553699
12,galicia,Galicia,2006-03-31,1300.2035448652773,80.7198947798554,44.33742339954478,344.55087029956945,1005.2921934419272,897.5859489041777,1559.3883014238165,1362.7146622917796,1823.7459007736213,2576.2269979039456,2626.4797480262087,1594.939349321581,16626,77252
14,region-murcia,Región de Murcia,2018-09-28,963.6556932881176,97.81610185271786,40.97579380891439,404.8769547308376,1202.4328169173202,816.8921408087188,1623.5999720028042,1443.1330204432736,2107.790052999733,3585.0396286885552,5681.427548505706,1859.5485321290562,2822,114245
17,la-rioja,La Rioja,2019-04-01,949.0308243656226,97.79375744079903,45.60067488608343,404.72635213279426,1155.8122582472754,788.1820962836356,1639.4622856556186,1472.725548435751,2137.5184368267333,3404.390759355634,5546.364330161155,1885.2220202265141,728,39782
2,region-murcia,Aragón,2017-10-04,994.6538866521943,95.7249580990496,46.02572355207998,400.09712887661163,1144.934845544774,779.8094505669702,1608.1617622289234,1439.6374756760706,2335.123753559933,3086.1997028379496,4443.099202187808,1850.1927640185145,3194,83004
13,comunidad-madrid,Comunidad de Madrid,2015-06-29,1830.2162794167436,93.68732354910023,42.32892850041572,392.06375417506604,1026.8799497490395,782.7236892158991,1639.7082486412207,1453.5317198507894,2006.8819786608392,3199.2944932709347,4197.275929359372,1818.4746258470354,18443,635512
10,comunitat-valenciana,Comunitat Valenciana,2014-07-03,1114.021443249659,94.26837539512142,43.05142038231318,390.39050205204256,1044.1702027024066,725.9813182378866,1599.5482814759034,1448.1590593034086,2099.930211258205,3493.5350155453407,5251.811623373352,1797.1414420083238,7455,585893
8,castilla-mancha,Castilla-La Mancha,2019-06-26,801.8743263515686,96.91230548069169,44.3657236708996,403.31137332147813,1135.878766416579,792.0603338589378,1646.6566804257868,1477.2933638916343,2131.22801289846,3373.0945577768493,5438.0235353467415,1877.085150234232,5782,99499
18,ceuta,"Ceuta, capital",2016-07-01,1805.7620099601045,94.51330466973192,37.024412793307974,392.022074607057,1033.4223473174932,714.1316746347434,1645.898859568753,1447.5338688547606,1797.244415775162,2837.6293303152947,3419.6046718255993,1849.0780837316006,-223,20781
8,castilla-mancha,Castilla-La Mancha,2004-09-25,1158.889409605384,77.44880742261326,40.880057321059134,330.2215109288949,1011.3077718073778,778.0855676683724,1382.569913953749,1260.9995111501464,805.0364434589158,2014.0696831906164,1467.1273656484257,1541.6852244702775,13675,86272
10,comunitat-valenciana,Comunitat Valenciana,2011-01-01,1515.0,89.457,41.44270940787105,374.96,1112.1,841.4,1544.7,1428.0,2473.7,3071.5,4617.3,1734.8,22999,726013
18,ceuta,"Ceuta, capital",2018-01-11,1729.5877465067242,96.15055256249556,37.697042202988186,398.9055186497083,1180.6281237339883,809.6200653213102,1593.4001474536199,1461.4885864975297,2259.2084663609717,3201.5995268331226,4521.6612113948795,1851.3640892163114,166,-9847
